REF_DATE,GEO,DGUID,Statistics,Characteristics,"Income, consumption and savings",UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2006,Canada,2016A000011124,Value,Less than 35 years,"Housing, water, electricity, gas and other fuels",Dollars,81,millions,6,v1143401428,1.1.7.12,33236,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,"Furnishings, household equipment and other goods and services related to the dwelling and property",Dollars,81,millions,6,v1143401429,1.1.7.13,10137,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Health,Dollars,81,millions,6,v1143401430,1.1.7.14,3885,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Transport,Dollars,81,millions,6,v1143401431,1.1.7.15,23558,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Communications,Dollars,81,millions,6,v1143401432,1.1.7.16,4172,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Recreation and culture,Dollars,81,millions,6,v1143401433,1.1.7.17,14983,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Education,Dollars,81,millions,6,v1143401434,1.1.7.18,2361,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,"Food, beverage and accommodation services",Dollars,81,millions,6,v1143401435,1.1.7.19,13299,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Insurance and financial services,Dollars,81,millions,6,v1143401436,1.1.7.20,11342,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Miscellaneous goods and services,Dollars,81,millions,6,v1143401437,1.1.7.21,7269,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Social transfers in kind (STiK),Dollars,81,millions,6,v1143401439,1.1.7.29,39724,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1143401440,1.1.7.30,17113,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1143401441,1.1.7.31,12940,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1143401442,1.1.7.32,9671,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Household actual final consumption,Dollars,81,millions,6,v1143401443,1.1.7.33,191369,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Change in pension entitlements,Dollars,81,millions,6,v1143401444,1.1.7.22,11973,,,,0
2006,Canada,2016A000011124,Value,Less than 35 years,Household net saving,Dollars,81,millions,6,v1143401445,1.1.7.23,4571,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Household disposable income,Dollars,81,millions,6,v1143403267,1.1.8.1,182459,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Compensation of employees,Dollars,81,millions,6,v1143403261,1.1.8.2,204549,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Net mixed income,Dollars,81,millions,6,v1143403262,1.1.8.3,32063,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Property income received,Dollars,81,millions,6,v1143403263,1.1.8.4,25969,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Less: property income paid,Dollars,81,millions,6,v1143403264,1.1.8.5,12901,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Current transfers received,Dollars,81,millions,6,v1143403265,1.1.8.6,23659,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Less: current transfers paid,Dollars,81,millions,6,v1143403266,1.1.8.7,90880,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Social transfers in kind (STiK),Dollars,81,millions,6,v1143403268,1.1.8.24,51529,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1143403269,1.1.8.25,25932,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1143403270,1.1.8.26,14567,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1143403271,1.1.8.27,11030,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Adjusted household disposable income,Dollars,81,millions,6,v1143403272,1.1.8.28,233988,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143403286,1.1.8.8,188424,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Food and non-alcoholic beverages,Dollars,81,millions,6,v1143403273,1.1.8.9,17873,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Alcoholic beverages and tobacco,Dollars,81,millions,6,v1143403274,1.1.8.10,7890,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Clothing and footwear,Dollars,81,millions,6,v1143403275,1.1.8.11,9035,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,"Housing, water, electricity, gas and other fuels",Dollars,81,millions,6,v1143403276,1.1.8.12,39615,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,"Furnishings, household equipment and other goods and services related to the dwelling and property",Dollars,81,millions,6,v1143403277,1.1.8.13,12720,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Health,Dollars,81,millions,6,v1143403278,1.1.8.14,6239,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Transport,Dollars,81,millions,6,v1143403279,1.1.8.15,28401,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Communications,Dollars,81,millions,6,v1143403280,1.1.8.16,4558,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Recreation and culture,Dollars,81,millions,6,v1143403281,1.1.8.17,19957,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Education,Dollars,81,millions,6,v1143403282,1.1.8.18,2209,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,"Food, beverage and accommodation services",Dollars,81,millions,6,v1143403283,1.1.8.19,13185,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Insurance and financial services,Dollars,81,millions,6,v1143403284,1.1.8.20,16541,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Miscellaneous goods and services,Dollars,81,millions,6,v1143403285,1.1.8.21,10201,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Social transfers in kind (STiK),Dollars,81,millions,6,v1143403287,1.1.8.29,51529,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1143403288,1.1.8.30,25932,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1143403289,1.1.8.31,14567,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1143403290,1.1.8.32,11030,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Household actual final consumption,Dollars,81,millions,6,v1143403291,1.1.8.33,239953,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Change in pension entitlements,Dollars,81,millions,6,v1143403292,1.1.8.22,20094,,,,0
2006,Canada,2016A000011124,Value,35 to 44 years,Household net saving,Dollars,81,millions,6,v1143403293,1.1.8.23,14129,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Household disposable income,Dollars,81,millions,6,v1143405115,1.1.9.1,214096,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Compensation of employees,Dollars,81,millions,6,v1143405109,1.1.9.2,245284,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Net mixed income,Dollars,81,millions,6,v1143405110,1.1.9.3,37207,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Property income received,Dollars,81,millions,6,v1143405111,1.1.9.4,37068,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Less: property income paid,Dollars,81,millions,6,v1143405112,1.1.9.5,14011,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Current transfers received,Dollars,81,millions,6,v1143405113,1.1.9.6,22409,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Less: current transfers paid,Dollars,81,millions,6,v1143405114,1.1.9.7,113861,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Social transfers in kind (STiK),Dollars,81,millions,6,v1143405116,1.1.9.24,48815,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1143405117,1.1.9.25,22108,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1143405118,1.1.9.26,16121,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1143405119,1.1.9.27,10586,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Adjusted household disposable income,Dollars,81,millions,6,v1143405120,1.1.9.28,262911,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143405134,1.1.9.8,208995,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Food and non-alcoholic beverages,Dollars,81,millions,6,v1143405121,1.1.9.9,18827,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Alcoholic beverages and tobacco,Dollars,81,millions,6,v1143405122,1.1.9.10,9147,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Clothing and footwear,Dollars,81,millions,6,v1143405123,1.1.9.11,10001,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,"Housing, water, electricity, gas and other fuels",Dollars,81,millions,6,v1143405124,1.1.9.12,43607,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,"Furnishings, household equipment and other goods and services related to the dwelling and property",Dollars,81,millions,6,v1143405125,1.1.9.13,12140,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Health,Dollars,81,millions,6,v1143405126,1.1.9.14,7644,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Transport,Dollars,81,millions,6,v1143405127,1.1.9.15,34008,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Communications,Dollars,81,millions,6,v1143405128,1.1.9.16,4894,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Recreation and culture,Dollars,81,millions,6,v1143405129,1.1.9.17,20512,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Education,Dollars,81,millions,6,v1143405130,1.1.9.18,3553,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,"Food, beverage and accommodation services",Dollars,81,millions,6,v1143405131,1.1.9.19,15234,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Insurance and financial services,Dollars,81,millions,6,v1143405132,1.1.9.20,20082,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Miscellaneous goods and services,Dollars,81,millions,6,v1143405133,1.1.9.21,9346,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Social transfers in kind (STiK),Dollars,81,millions,6,v1143405135,1.1.9.29,48815,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1143405136,1.1.9.30,22108,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1143405137,1.1.9.31,16121,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1143405138,1.1.9.32,10586,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Household actual final consumption,Dollars,81,millions,6,v1143405139,1.1.9.33,257810,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Change in pension entitlements,Dollars,81,millions,6,v1143405140,1.1.9.22,25690,,,,0
2006,Canada,2016A000011124,Value,45 to 54 years,Household net saving,Dollars,81,millions,6,v1143405141,1.1.9.23,30791,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Household disposable income,Dollars,81,millions,6,v1143406963,1.1.10.1,119675,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Compensation of employees,Dollars,81,millions,6,v1143406957,1.1.10.2,108054,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Net mixed income,Dollars,81,millions,6,v1143406958,1.1.10.3,22976,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Property income received,Dollars,81,millions,6,v1143406959,1.1.10.4,28332,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Less: property income paid,Dollars,81,millions,6,v1143406960,1.1.10.5,8131,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Current transfers received,Dollars,81,millions,6,v1143406961,1.1.10.6,31168,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Less: current transfers paid,Dollars,81,millions,6,v1143406962,1.1.10.7,62724,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Social transfers in kind (STiK),Dollars,81,millions,6,v1143406964,1.1.10.24,23015,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1143406965,1.1.10.25,4769,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1143406966,1.1.10.26,12752,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1143406967,1.1.10.27,5494,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Adjusted household disposable income,Dollars,81,millions,6,v1143406968,1.1.10.28,142690,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143406982,1.1.10.8,131640,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Food and non-alcoholic beverages,Dollars,81,millions,6,v1143406969,1.1.10.9,10881,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Alcoholic beverages and tobacco,Dollars,81,millions,6,v1143406970,1.1.10.10,6011,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Clothing and footwear,Dollars,81,millions,6,v1143406971,1.1.10.11,5475,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,"Housing, water, electricity, gas and other fuels",Dollars,81,millions,6,v1143406972,1.1.10.12,30076,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,"Furnishings, household equipment and other goods and services related to the dwelling and property",Dollars,81,millions,6,v1143406973,1.1.10.13,7170,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Health,Dollars,81,millions,6,v1143406974,1.1.10.14,5768,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Transport,Dollars,81,millions,6,v1143406975,1.1.10.15,21087,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Communications,Dollars,81,millions,6,v1143406976,1.1.10.16,2992,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Recreation and culture,Dollars,81,millions,6,v1143406977,1.1.10.17,12278,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Education,Dollars,81,millions,6,v1143406978,1.1.10.18,1305,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,"Food, beverage and accommodation services",Dollars,81,millions,6,v1143406979,1.1.10.19,9693,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Insurance and financial services,Dollars,81,millions,6,v1143406980,1.1.10.20,13226,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Miscellaneous goods and services,Dollars,81,millions,6,v1143406981,1.1.10.21,5678,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Social transfers in kind (STiK),Dollars,81,millions,6,v1143406983,1.1.10.29,23015,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1143406984,1.1.10.30,4769,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1143406985,1.1.10.31,12752,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1143406986,1.1.10.32,5494,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Household actual final consumption,Dollars,81,millions,6,v1143406987,1.1.10.33,154655,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Change in pension entitlements,Dollars,81,millions,6,v1143406988,1.1.10.22,1148,,,,0
2006,Canada,2016A000011124,Value,55 to 64 years,Household net saving,Dollars,81,millions,6,v1143406989,1.1.10.23,-10817,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Household disposable income,Dollars,81,millions,6,v1143408811,1.1.11.1,113902,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Compensation of employees,Dollars,81,millions,6,v1143408805,1.1.11.2,19762,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Net mixed income,Dollars,81,millions,6,v1143408806,1.1.11.3,17923,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Property income received,Dollars,81,millions,6,v1143408807,1.1.11.4,32559,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Less: property income paid,Dollars,81,millions,6,v1143408808,1.1.11.5,7640,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Current transfers received,Dollars,81,millions,6,v1143408809,1.1.11.6,84307,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Less: current transfers paid,Dollars,81,millions,6,v1143408810,1.1.11.7,33009,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Social transfers in kind (STiK),Dollars,81,millions,6,v1143408812,1.1.11.24,47350,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1143408813,1.1.11.25,954,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1143408814,1.1.11.26,40421,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1143408815,1.1.11.27,5975,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Adjusted household disposable income,Dollars,81,millions,6,v1143408816,1.1.11.28,161252,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143408830,1.1.11.8,112936,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Food and non-alcoholic beverages,Dollars,81,millions,6,v1143408817,1.1.11.9,11424,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Alcoholic beverages and tobacco,Dollars,81,millions,6,v1143408818,1.1.11.10,4344,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Clothing and footwear,Dollars,81,millions,6,v1143408819,1.1.11.11,3722,,,,0
2006,Canada,2016A000011124,Value,65 years and over,"Housing, water, electricity, gas and other fuels",Dollars,81,millions,6,v1143408820,1.1.11.12,30526,,,,0
2006,Canada,2016A000011124,Value,65 years and over,"Furnishings, household equipment and other goods and services related to the dwelling and property",Dollars,81,millions,6,v1143408821,1.1.11.13,6013,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Health,Dollars,81,millions,6,v1143408822,1.1.11.14,7710,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Transport,Dollars,81,millions,6,v1143408823,1.1.11.15,13234,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Communications,Dollars,81,millions,6,v1143408824,1.1.11.16,2627,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Recreation and culture,Dollars,81,millions,6,v1143408825,1.1.11.17,8841,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Education,Dollars,81,millions,6,v1143408826,1.1.11.18,134,,,,0
2006,Canada,2016A000011124,Value,65 years and over,"Food, beverage and accommodation services",Dollars,81,millions,6,v1143408827,1.1.11.19,6180,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Insurance and financial services,Dollars,81,millions,6,v1143408828,1.1.11.20,10220,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Miscellaneous goods and services,Dollars,81,millions,6,v1143408829,1.1.11.21,7961,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Social transfers in kind (STiK),Dollars,81,millions,6,v1143408831,1.1.11.29,47350,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1143408832,1.1.11.30,954,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1143408833,1.1.11.31,40421,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1143408834,1.1.11.32,5975,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Household actual final consumption,Dollars,81,millions,6,v1143408835,1.1.11.33,160286,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Change in pension entitlements,Dollars,81,millions,6,v1143408836,1.1.11.22,-18926,,,,0
2006,Canada,2016A000011124,Value,65 years and over,Household net saving,Dollars,81,millions,6,v1143408837,1.1.11.23,-17960,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Household disposable income,Dollars,81,millions,6,v116886006,2.1.1.1,10029,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Compensation of employees,Dollars,81,millions,6,v116886007,2.1.1.2,8878,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Net mixed income,Dollars,81,millions,6,v116886008,2.1.1.3,1418,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Property income received,Dollars,81,millions,6,v116886009,2.1.1.4,1232,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Less: property income paid,Dollars,81,millions,6,v116886010,2.1.1.5,533,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Current transfers received,Dollars,81,millions,6,v116886011,2.1.1.6,3825,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Less: current transfers paid,Dollars,81,millions,6,v116886012,2.1.1.7,4792,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Social transfers in kind (STiK),Dollars,81,millions,6,v1059426466,2.1.1.24,3521,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1059426467,2.1.1.25,1334,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1059426468,2.1.1.26,1712,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1059426469,2.1.1.27,476,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Adjusted household disposable income,Dollars,81,millions,6,v1059426470,2.1.1.28,13550,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v116886013,2.1.1.8,10804,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Food and non-alcoholic beverages,Dollars,81,millions,6,v116886014,2.1.1.9,1159,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Alcoholic beverages and tobacco,Dollars,81,millions,6,v116886015,2.1.1.10,664,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Clothing and footwear,Dollars,81,millions,6,v116886016,2.1.1.11,514,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,"Housing, water, electricity, gas and other fuels",Dollars,81,millions,6,v116886017,2.1.1.12,2306,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,"Furnishings, household equipment and other goods and services related to the dwelling and property",Dollars,81,millions,6,v116886018,2.1.1.13,646,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Health,Dollars,81,millions,6,v116886019,2.1.1.14,397,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Transport,Dollars,81,millions,6,v116886020,2.1.1.15,1653,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Communications,Dollars,81,millions,6,v116886021,2.1.1.16,282,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Recreation and culture,Dollars,81,millions,6,v116886022,2.1.1.17,956,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Education,Dollars,81,millions,6,v116886023,2.1.1.18,106,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,"Food, beverage and accommodation services",Dollars,81,millions,6,v116886024,2.1.1.19,689,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Insurance and financial services,Dollars,81,millions,6,v116886025,2.1.1.20,830,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Miscellaneous goods and services,Dollars,81,millions,6,v116886026,2.1.1.21,602,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Social transfers in kind (STiK),Dollars,81,millions,6,v1059426471,2.1.1.29,3521,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Social transfers in kind (STiK): education,Dollars,81,millions,6,v1059426472,2.1.1.30,1334,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Social transfers in kind (STiK): health,Dollars,81,millions,6,v1059426473,2.1.1.31,1712,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Social transfers in kind (STiK): other,Dollars,81,millions,6,v1059426474,2.1.1.32,476,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Household actual final consumption,Dollars,81,millions,6,v1059426475,2.1.1.33,14325,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Change in pension entitlements,Dollars,81,millions,6,v116886027,2.1.1.22,615,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,All households,Household net saving,Dollars,81,millions,6,v116886028,2.1.1.23,-160,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,Lowest income quintile,Household disposable income,Dollars,81,millions,6,v1143392311,2.1.2.1,1223,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,Lowest income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143392330,2.1.2.8,1808,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,Second income quintile,Household disposable income,Dollars,81,millions,6,v1143394159,2.1.3.1,1746,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,Second income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143394178,2.1.3.8,2116,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,Third income quintile,Household disposable income,Dollars,81,millions,6,v1143396007,2.1.4.1,1875,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,Third income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143396026,2.1.4.8,2110,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,Fourth income quintile,Household disposable income,Dollars,81,millions,6,v1143397855,2.1.5.1,2424,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,Fourth income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143397874,2.1.5.8,2402,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,Highest income quintile,Household disposable income,Dollars,81,millions,6,v1143399703,2.1.6.1,2760,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,Highest income quintile,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143399722,2.1.6.8,2367,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,Less than 35 years,Household disposable income,Dollars,81,millions,6,v1143401551,2.1.7.1,1703,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,Less than 35 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143401570,2.1.7.8,1860,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,35 to 44 years,Household disposable income,Dollars,81,millions,6,v1143403399,2.1.8.1,2203,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,35 to 44 years,Household final consumption expenditure (HFCE),Dollars,81,millions,6,v1143403418,2.1.8.8,2440,,,,0
2006,Newfoundland and Labrador,2016A000210,Value,45 to 54 years,Household disposable income,Dollars,81,millions,6,v1143405247,2.1.9.1,2646,,,,0
